mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population,year_mm,cityname
53394517,13,13104,2020,8,0,2,7900,2020/08,shinjuku
53394517,13,13104,2020,8,1,0,19909,2020/08,shinjuku
53394517,13,13104,2020,8,1,1,7394,2020/08,shinjuku
53394517,13,13104,2020,8,1,2,13436,2020/08,shinjuku
53394517,13,13104,2020,8,2,0,16321,2020/08,shinjuku
53394517,13,13104,2020,8,2,1,6904,2020/08,shinjuku
53394517,13,13104,2020,8,2,2,11471,2020/08,shinjuku
53394558,13,13105,2020,8,0,0,18993,2020/08,bunkyo
53394558,13,13105,2020,8,0,1,18512,2020/08,bunkyo
53394558,13,13105,2020,8,0,2,18806,2020/08,bunkyo
53394558,13,13105,2020,8,1,0,25396,2020/08,bunkyo
53394558,13,13105,2020,8,1,1,19356,2020/08,bunkyo
53394558,13,13105,2020,8,1,2,22121,2020/08,bunkyo
53394558,13,13105,2020,8,2,0,23124,2020/08,bunkyo
53394558,13,13105,2020,8,2,1,19057,2020/08,bunkyo
53394558,13,13105,2020,8,2,2,20944,2020/08,bunkyo
53394642,13,13106,2020,8,0,0,31286,2020/08,taito
53394642,13,13106,2020,8,0,1,29128,2020/08,taito
53394642,13,13106,2020,8,0,2,30076,2020/08,taito
53394642,13,13106,2020,8,1,0,63631,2020/08,taito
53394642,13,13106,2020,8,1,1,32961,2020/08,taito
53394642,13,13106,2020,8,1,2,46765,2020/08,taito
53394642,13,13106,2020,8,2,0,52154,2020/08,taito
53394642,13,13106,2020,8,2,1,31601,2020/08,taito
53394642,13,13106,2020,8,2,2,40843,2020/08,taito
53394519,13,13101,2020,9,0,0,8373,2020/09,chiyoda
53394519,13,13101,2020,9,0,1,3704,2020/09,chiyoda
53394519,13,13101,2020,9,0,2,5914,2020/09,chiyoda
53394519,13,13101,2020,9,1,0,44434,2020/09,chiyoda
53394519,13,13101,2020,9,1,1,8006,2020/09,chiyoda
53394519,13,13101,2020,9,1,2,24876,2020/09,chiyoda
53394519,13,13101,2020,9,2,0,32414,2020/09,chiyoda
53394519,13,13101,2020,9,2,1,6572,2020/09,chiyoda
53394519,13,13101,2020,9,2,2,18555,2020/09,chiyoda
53393671,13,13102,2020,9,0,0,157,2020/09,chuou
53393671,13,13102,2020,9,0,1,100,2020/09,chuou
53393671,13,13102,2020,9,0,2,152,2020/09,chuou
53393671,13,13102,2020,9,1,0,160,2020/09,chuou
53393671,13,13102,2020,9,1,1,98,2020/09,chuou
53393671,13,13102,2020,9,1,2,133,2020/09,chuou
53393671,13,13102,2020,9,2,0,159,2020/09,chuou
53393671,13,13102,2020,9,2,1,99,2020/09,chuou
53393671,13,13102,2020,9,2,2,139,2020/09,chuou
53393558,13,13103,2020,9,0,0,25585,2020/09,minato
53393558,13,13103,2020,9,0,1,21591,2020/09,minato
53393558,13,13103,2020,9,0,2,23304,2020/09,minato
53393558,13,13103,2020,9,1,0,41346,2020/09,minato
53393558,13,13103,2020,9,1,1,23478,2020/09,minato
53393558,13,13103,2020,9,1,2,31649,2020/09,minato
53393558,13,13103,2020,9,2,0,36092,2020/09,minato
53393558,13,13103,2020,9,2,1,22849,2020/09,minato
53393558,13,13103,2020,9,2,2,28867,2020/09,minato
53394517,13,13104,2020,9,0,0,10735,2020/09,shinjuku
53394517,13,13104,2020,9,0,1,6135,2020/09,shinjuku
53394517,13,13104,2020,9,0,2,8523,2020/09,shinjuku
53394517,13,13104,2020,9,1,0,21731,2020/09,shinjuku
53394517,13,13104,2020,9,1,1,7251,2020/09,shinjuku
53394517,13,13104,2020,9,1,2,14055,2020/09,shinjuku
53394517,13,13104,2020,9,2,0,18066,2020/09,shinjuku
53394517,13,13104,2020,9,2,1,6879,2020/09,shinjuku
53394517,13,13104,2020,9,2,2,12211,2020/09,shinjuku
53394558,13,13105,2020,9,0,0,19041,2020/09,bunkyo
53394558,13,13105,2020,9,0,1,19131,2020/09,bunkyo
53394558,13,13105,2020,9,0,2,19162,2020/09,bunkyo
53394558,13,13105,2020,9,1,0,26050,2020/09,bunkyo
53394558,13,13105,2020,9,1,1,19965,2020/09,bunkyo
53394558,13,13105,2020,9,1,2,22744,2020/09,bunkyo
53394558,13,13105,2020,9,2,0,23714,2020/09,bunkyo
53394558,13,13105,2020,9,2,1,19687,2020/09,bunkyo
53394558,13,13105,2020,9,2,2,21550,2020/09,bunkyo
53394642,13,13106,2020,9,0,0,32051,2020/09,taito
53394642,13,13106,2020,9,0,1,29299,2020/09,taito
53394642,13,13106,2020,9,0,2,30534,2020/09,taito
53394642,13,13106,2020,9,1,0,70109,2020/09,taito
53394642,13,13106,2020,9,1,1,34059,2020/09,taito
53394642,13,13106,2020,9,1,2,50204,2020/09,taito
53394642,13,13106,2020,9,2,0,57423,2020/09,taito
53394642,13,13106,2020,9,2,1,32472,2020/09,taito
53394642,13,13106,2020,9,2,2,43647,2020/09,taito
53394519,13,13101,2020,10,0,0,9316,2020/10,chiyoda
53394519,13,13101,2020,10,0,1,4047,2020/10,chiyoda
53394519,13,13101,2020,10,0,2,6313,2020/10,chiyoda
53394519,13,13101,2020,10,1,0,46533,2020/10,chiyoda
53394519,13,13101,2020,10,1,1,8196,2020/10,chiyoda
53394519,13,13101,2020,10,1,2,25835,2020/10,chiyoda
53394519,13,13101,2020,10,2,0,35728,2020/10,chiyoda
53394519,13,13101,2020,10,2,1,6992,2020/10,chiyoda
53394519,13,13101,2020,10,2,2,20168,2020/10,chiyoda
53393671,13,13102,2020,10,0,0,209,2020/10,chuou
53393671,13,13102,2020,10,0,1,99,2020/10,chuou
53393671,13,13102,2020,10,0,2,152,2020/10,chuou
53393671,13,13102,2020,10,1,0,222,2020/10,chuou
53393671,13,13102,2020,10,1,1,101,2020/10,chuou
53393671,13,13102,2020,10,1,2,170,2020/10,chuou
53393671,13,13102,2020,10,2,0,218,2020/10,chuou
53393671,13,13102,2020,10,2,1,101,2020/10,chuou
53393671,13,13102,2020,10,2,2,165,2020/10,chuou
53393558,13,13103,2020,10,0,0,28469,2020/10,minato
53393558,13,13103,2020,10,0,1,24817,2020/10,minato
53393558,13,13103,2020,10,0,2,26172,2020/10,minato
53393558,13,13103,2020,10,1,0,43256,2020/10,minato
53393558,13,13103,2020,10,1,1,25492,2020/10,minato
53393558,13,13103,2020,10,1,2,33947,2020/10,minato
53393558,13,13103,2020,10,2,0,38963,2020/10,minato
53393558,13,13103,2020,10,2,1,25296,2020/10,minato
53393558,13,13103,2020,10,2,2,31690,2020/10,minato
53394517,13,13104,2020,10,0,0,12198,2020/10,shinjuku
53394517,13,13104,2020,10,0,1,6397,2020/10,shinjuku
53394517,13,13104,2020,10,0,2,9245,2020/10,shinjuku
53394517,13,13104,2020,10,1,0,21968,2020/10,shinjuku
53394517,13,13104,2020,10,1,1,7503,2020/10,shinjuku
53394517,13,13104,2020,10,1,2,14374,2020/10,shinjuku
53394517,13,13104,2020,10,2,0,19131,2020/10,shinjuku
53394517,13,13104,2020,10,2,1,7182,2020/10,shinjuku
53394517,13,13104,2020,10,2,2,12885,2020/10,shinjuku
53394558,13,13105,2020,10,0,0,20857,2020/10,bunkyo
53394558,13,13105,2020,10,0,1,20408,2020/10,bunkyo
53394558,13,13105,2020,10,0,2,20683,2020/10,bunkyo
53394558,13,13105,2020,10,1,0,27301,2020/10,bunkyo
53394558,13,13105,2020,10,1,1,21004,2020/10,bunkyo
53394558,13,13105,2020,10,1,2,24003,2020/10,bunkyo
53394558,13,13105,2020,10,2,0,25430,2020/10,bunkyo
53394558,13,13105,2020,10,2,1,20831,2020/10,bunkyo
53394558,13,13105,2020,10,2,2,23039,2020/10,bunkyo
53394642,13,13106,2020,10,0,0,32859,2020/10,taito
53394642,13,13106,2020,10,0,1,30912,2020/10,taito
53394642,13,13106,2020,10,0,2,31602,2020/10,taito
53394642,13,13106,2020,10,1,0,71163,2020/10,taito
53394642,13,13106,2020,10,1,1,34614,2020/10,taito
53394642,13,13106,2020,10,1,2,50842,2020/10,taito
53394642,13,13106,2020,10,2,0,60042,2020/10,taito
53394642,13,13106,2020,10,2,1,33539,2020/10,taito
53394642,13,13106,2020,10,2,2,45256,2020/10,taito
53394519,13,13101,2020,11,0,0,9173,2020/11,chiyoda
53394519,13,13101,2020,11,0,1,4367,2020/11,chiyoda
53394519,13,13101,2020,11,0,2,6549,2020/11,chiyoda
53394519,13,13101,2020,11,1,0,49430,2020/11,chiyoda
53394519,13,13101,2020,11,1,1,9122,2020/11,chiyoda
53394519,13,13101,2020,11,1,2,27787,2020/11,chiyoda
53394519,13,13101,2020,11,2,0,34669,2020/11,chiyoda
53394519,13,13101,2020,11,2,1,7378,2020/11,chiyoda
53394519,13,13101,2020,11,2,2,20000,2020/11,chiyoda
53393671,13,13102,2020,11,0,0,142,2020/11,chuou
53393671,13,13102,2020,11,0,1,63,2020/11,chuou
53393671,13,13102,2020,11,0,2,117,2020/11,chuou
53393671,13,13102,2020,11,1,0,174,2020/11,chuou
53393671,13,13102,2020,11,1,1,115,2020/11,chuou
53393671,13,13102,2020,11,1,2,139,2020/11,chuou
53393671,13,13102,2020,11,2,0,162,2020/11,chuou
53393671,13,13102,2020,11,2,1,96,2020/11,chuou
53393671,13,13102,2020,11,2,2,131,2020/11,chuou
53393558,13,13103,2020,11,0,0,27319,2020/11,minato
53393558,13,13103,2020,11,0,1,25725,2020/11,minato
53393558,13,13103,2020,11,0,2,26086,2020/11,minato
53393558,13,13103,2020,11,1,0,42467,2020/11,minato
53393558,13,13103,2020,11,1,1,25965,2020/11,minato
53393558,13,13103,2020,11,1,2,33681,2020/11,minato
53393558,13,13103,2020,11,2,0,36913,2020/11,minato
53393558,13,13103,2020,11,2,1,25877,2020/11,minato
53393558,13,13103,2020,11,2,2,30896,2020/11,minato
53394517,13,13104,2020,11,0,0,11905,2020/11,shinjuku
53394517,13,13104,2020,11,0,1,6398,2020/11,shinjuku
53394517,13,13104,2020,11,0,2,8480,2020/11,shinjuku
53394517,13,13104,2020,11,1,0,22100,2020/11,shinjuku
53394517,13,13104,2020,11,1,1,7610,2020/11,shinjuku
53394517,13,13104,2020,11,1,2,14442,2020/11,shinjuku
53394517,13,13104,2020,11,2,0,18362,2020/11,shinjuku
53394517,13,13104,2020,11,2,1,7166,2020/11,shinjuku
53394517,13,13104,2020,11,2,2,12256,2020/11,shinjuku
53394558,13,13105,2020,11,0,0,20276,2020/11,bunkyo
53394558,13,13105,2020,11,0,1,20085,2020/11,bunkyo
53394558,13,13105,2020,11,0,2,20227,2020/11,bunkyo
53394558,13,13105,2020,11,1,0,27890,2020/11,bunkyo
53394558,13,13105,2020,11,1,1,20600,2020/11,bunkyo
53394558,13,13105,2020,11,1,2,23901,2020/11,bunkyo
53394558,13,13105,2020,11,2,0,25098,2020/11,bunkyo
53394558,13,13105,2020,11,2,1,20411,2020/11,bunkyo
53394558,13,13105,2020,11,2,2,22554,2020/11,bunkyo
53394642,13,13106,2020,11,0,0,31359,2020/11,taito
53394642,13,13106,2020,11,0,1,29735,2020/11,taito
53394642,13,13106,2020,11,0,2,30626,2020/11,taito
53394642,13,13106,2020,11,1,0,72577,2020/11,taito
53394642,13,13106,2020,11,1,1,34721,2020/11,taito
53394642,13,13106,2020,11,1,2,51557,2020/11,taito
53394642,13,13106,2020,11,2,0,57464,2020/11,taito
53394642,13,13106,2020,11,2,1,32892,2020/11,taito
53394642,13,13106,2020,11,2,2,43883,2020/11,taito
53394519,13,13101,2020,12,0,0,10011,2020/12,chiyoda
53394519,13,13101,2020,12,0,1,4089,2020/12,chiyoda
53394519,13,13101,2020,12,0,2,6771,2020/12,chiyoda
53394519,13,13101,2020,12,1,0,39211,2020/12,chiyoda
53394519,13,13101,2020,12,1,1,7783,2020/12,chiyoda
53394519,13,13101,2020,12,1,2,22395,2020/12,chiyoda
53394519,13,13101,2020,12,2,0,31676,2020/12,chiyoda
53394519,13,13101,2020,12,2,1,6830,2020/12,chiyoda
53394519,13,13101,2020,12,2,2,18363,2020/12,chiyoda
53393671,13,13102,2020,12,0,0,124,2020/12,chuou
53393671,13,13102,2020,12,0,1,116,2020/12,chuou
53393671,13,13102,2020,12,0,2,127,2020/12,chuou
53393671,13,13102,2020,12,1,0,217,2020/12,chuou
53393671,13,13102,2020,12,1,1,141,2020/12,chuou
53393671,13,13102,2020,12,1,2,192,2020/12,chuou
53393671,13,13102,2020,12,2,0,193,2020/12,chuou
53393671,13,13102,2020,12,2,1,135,2020/12,chuou
53393671,13,13102,2020,12,2,2,175,2020/12,chuou
53393558,13,13103,2020,12,0,0,25682,2020/12,minato
53393558,13,13103,2020,12,0,1,23572,2020/12,minato
53393558,13,13103,2020,12,0,2,24651,2020/12,minato
53393558,13,13103,2020,12,1,0,38043,2020/12,minato
53393558,13,13103,2020,12,1,1,23851,2020/12,minato
53393558,13,13103,2020,12,1,2,30670,2020/12,minato
53393558,13,13103,2020,12,2,0,34853,2020/12,minato
53393558,13,13103,2020,12,2,1,23779,2020/12,minato
53393558,13,13103,2020,12,2,2,29117,2020/12,minato
53394517,13,13104,2020,12,0,0,10483,2020/12,shinjuku
53394517,13,13104,2020,12,0,1,6185,2020/12,shinjuku
53394517,13,13104,2020,12,0,2,8080,2020/12,shinjuku
53394517,13,13104,2020,12,1,0,20165,2020/12,shinjuku
53394517,13,13104,2020,12,1,1,7178,2020/12,shinjuku
53394517,13,13104,2020,12,1,2,13302,2020/12,shinjuku
53394517,13,13104,2020,12,2,0,17666,2020/12,shinjuku
53394517,13,13104,2020,12,2,1,6922,2020/12,shinjuku
53394517,13,13104,2020,12,2,2,11955,2020/12,shinjuku
53394558,13,13105,2020,12,0,0,20153,2020/12,bunkyo
53394558,13,13105,2020,12,0,1,19148,2020/12,bunkyo
53394558,13,13105,2020,12,0,2,19671,2020/12,bunkyo
53394558,13,13105,2020,12,1,0,26546,2020/12,bunkyo
53394558,13,13105,2020,12,1,1,20156,2020/12,bunkyo
53394558,13,13105,2020,12,1,2,23175,2020/12,bunkyo
53394558,13,13105,2020,12,2,0,24896,2020/12,bunkyo
53394558,13,13105,2020,12,2,1,19896,2020/12,bunkyo
53394558,13,13105,2020,12,2,2,22271,2020/12,bunkyo
53394642,13,13106,2020,12,0,0,33245,2020/12,taito
53394642,13,13106,2020,12,0,1,31374,2020/12,taito
53394642,13,13106,2020,12,0,2,31988,2020/12,taito
53394642,13,13106,2020,12,1,0,66529,2020/12,taito
53394642,13,13106,2020,12,1,1,34649,2020/12,taito
53394642,13,13106,2020,12,1,2,48711,2020/12,taito
53394642,13,13106,2020,12,2,0,57939,2020/12,taito
53394642,13,13106,2020,12,2,1,33804,2020/12,taito
53394642,13,13106,2020,12,2,2,44395,2020/12,taito
53394519,13,13101,2021,1,0,0,7252,2021/01,chiyoda
53394519,13,13101,2021,1,0,1,3734,2021/01,chiyoda
53394519,13,13101,2021,1,0,2,5176,2021/01,chiyoda
53394519,13,13101,2021,1,1,0,38157,2021/01,chiyoda
53394519,13,13101,2021,1,1,1,7763,2021/01,chiyoda
53394519,13,13101,2021,1,1,2,21532,2021/01,chiyoda
53394519,13,13101,2021,1,2,0,26194,2021/01,chiyoda
53394519,13,13101,2021,1,2,1,6204,2021/01,chiyoda
53394519,13,13101,2021,1,2,2,15200,2021/01,chiyoda
53393671,13,13102,2021,1,0,0,217,2021/01,chuou
53393671,13,13102,2021,1,0,1,137,2021/01,chuou
53393671,13,13102,2021,1,0,2,179,2021/01,chuou
53393671,13,13102,2021,1,1,0,276,2021/01,chuou
53393671,13,13102,2021,1,1,1,135,2021/01,chuou
53393671,13,13102,2021,1,1,2,231,2021/01,chuou
53393671,13,13102,2021,1,2,0,253,2021/01,chuou
53393671,13,13102,2021,1,2,1,136,2021/01,chuou
53393671,13,13102,2021,1,2,2,211,2021/01,chuou
53393558,13,13103,2021,1,0,0,22236,2021/01,minato
53393558,13,13103,2021,1,0,1,20783,2021/01,minato
53393558,13,13103,2021,1,0,2,21148,2021/01,minato
53393558,13,13103,2021,1,1,0,37826,2021/01,minato
53393558,13,13103,2021,1,1,1,22407,2021/01,minato
53393558,13,13103,2021,1,1,2,29387,2021/01,minato
53393558,13,13103,2021,1,2,0,31791,2021/01,minato
53393558,13,13103,2021,1,2,1,21779,2021/01,minato
53393558,13,13103,2021,1,2,2,26198,2021/01,minato
53394517,13,13104,2021,1,0,0,11948,2021/01,shinjuku
53394517,13,13104,2021,1,0,1,6212,2021/01,shinjuku
53394517,13,13104,2021,1,0,2,8430,2021/01,shinjuku
53394517,13,13104,2021,1,1,0,20973,2021/01,shinjuku
53394517,13,13104,2021,1,1,1,7888,2021/01,shinjuku
53394517,13,13104,2021,1,1,2,13781,2021/01,shinjuku
53394517,13,13104,2021,1,2,0,17480,2021/01,shinjuku
53394517,13,13104,2021,1,2,1,7239,2021/01,shinjuku
53394517,13,13104,2021,1,2,2,11709,2021/01,shinjuku
53394558,13,13105,2021,1,0,0,19774,2021/01,bunkyo
53394558,13,13105,2021,1,0,1,18896,2021/01,bunkyo
53394558,13,13105,2021,1,0,2,19504,2021/01,bunkyo
53394558,13,13105,2021,1,1,0,26833,2021/01,bunkyo
53394558,13,13105,2021,1,1,1,20073,2021/01,bunkyo
53394558,13,13105,2021,1,1,2,23345,2021/01,bunkyo
53394558,13,13105,2021,1,2,0,24100,2021/01,bunkyo
53394558,13,13105,2021,1,2,1,19617,2021/01,bunkyo
53394558,13,13105,2021,1,2,2,21858,2021/01,bunkyo
53394642,13,13106,2021,1,0,0,31551,2021/01,taito
53394642,13,13106,2021,1,0,1,31083,2021/01,taito
53394642,13,13106,2021,1,0,2,31484,2021/01,taito
53394642,13,13106,2021,1,1,0,68460,2021/01,taito
53394642,13,13106,2021,1,1,1,36196,2021/01,taito
53394642,13,13106,2021,1,1,2,50098,2021/01,taito
53394642,13,13106,2021,1,2,0,54173,2021/01,taito
53394642,13,13106,2021,1,2,1,34216,2021/01,taito
53394642,13,13106,2021,1,2,2,42892,2021/01,taito
53394519,13,13101,2021,2,0,0,8093,2021/02,chiyoda
53394519,13,13101,2021,2,0,1,3820,2021/02,chiyoda
53394519,13,13101,2021,2,0,2,5690,2021/02,chiyoda
53394519,13,13101,2021,2,1,0,38680,2021/02,chiyoda
53394519,13,13101,2021,2,1,1,8110,2021/02,chiyoda
53394519,13,13101,2021,2,1,2,22332,2021/02,chiyoda
53394519,13,13101,2021,2,2,0,27756,2021/02,chiyoda
53394519,13,13101,2021,2,2,1,6577,2021/02,chiyoda
53394519,13,13101,2021,2,2,2,16388,2021/02,chiyoda
53393671,13,13102,2021,2,0,0,109,2021/02,chuou
53393671,13,13102,2021,2,0,1,112,2021/02,chuou
53393671,13,13102,2021,2,0,2,109,2021/02,chuou
53393671,13,13102,2021,2,1,0,324,2021/02,chuou
53393671,13,13102,2021,2,1,1,180,2021/02,chuou
53393671,13,13102,2021,2,1,2,227,2021/02,chuou
53393671,13,13102,2021,2,2,0,247,2021/02,chuou
53393671,13,13102,2021,2,2,1,156,2021/02,chuou
53393671,13,13102,2021,2,2,2,185,2021/02,chuou
53393558,13,13103,2021,2,0,0,23837,2021/02,minato
53393558,13,13103,2021,2,0,1,21164,2021/02,minato
53393558,13,13103,2021,2,0,2,21948,2021/02,minato
53393558,13,13103,2021,2,1,0,36970,2021/02,minato
53393558,13,13103,2021,2,1,1,21724,2021/02,minato
53393558,13,13103,2021,2,1,2,28775,2021/02,minato
53393558,13,13103,2021,2,2,0,32280,2021/02,minato
53393558,13,13103,2021,2,2,1,21524,2021/02,minato
53393558,13,13103,2021,2,2,2,26336,2021/02,minato
53394517,13,13104,2021,2,0,0,9198,2021/02,shinjuku
53394517,13,13104,2021,2,0,1,6305,2021/02,shinjuku
53394517,13,13104,2021,2,0,2,7493,2021/02,shinjuku
53394517,13,13104,2021,2,1,0,19296,2021/02,shinjuku
53394517,13,13104,2021,2,1,1,8624,2021/02,shinjuku
53394517,13,13104,2021,2,1,2,13484,2021/02,shinjuku
53394517,13,13104,2021,2,2,0,15690,2021/02,shinjuku
53394517,13,13104,2021,2,2,1,7796,2021/02,shinjuku
53394517,13,13104,2021,2,2,2,11344,2021/02,shinjuku
53394558,13,13105,2021,2,0,0,19635,2021/02,bunkyo
53394558,13,13105,2021,2,0,1,19129,2021/02,bunkyo
53394558,13,13105,2021,2,0,2,19565,2021/02,bunkyo
53394558,13,13105,2021,2,1,0,26493,2021/02,bunkyo
53394558,13,13105,2021,2,1,1,20143,2021/02,bunkyo
53394558,13,13105,2021,2,1,2,23209,2021/02,bunkyo
53394558,13,13105,2021,2,2,0,24044,2021/02,bunkyo
53394558,13,13105,2021,2,2,1,19781,2021/02,bunkyo
53394558,13,13105,2021,2,2,2,21908,2021/02,bunkyo
53394642,13,13106,2021,2,0,0,32576,2021/02,taito
53394642,13,13106,2021,2,0,1,31168,2021/02,taito
53394642,13,13106,2021,2,0,2,31994,2021/02,taito
53394642,13,13106,2021,2,1,0,68794,2021/02,taito
53394642,13,13106,2021,2,1,1,34934,2021/02,taito
53394642,13,13106,2021,2,1,2,49618,2021/02,taito
53394642,13,13106,2021,2,2,0,55859,2021/02,taito
53394642,13,13106,2021,2,2,1,33589,2021/02,taito
53394642,13,13106,2021,2,2,2,43323,2021/02,taito
53394519,13,13101,2021,3,0,0,9468,2021/03,chiyoda
53394519,13,13101,2021,3,0,1,4424,2021/03,chiyoda
53394519,13,13101,2021,3,0,2,6624,2021/03,chiyoda
53394519,13,13101,2021,3,1,0,42399,2021/03,chiyoda
53394519,13,13101,2021,3,1,1,8769,2021/03,chiyoda
53394519,13,13101,2021,3,1,2,24186,2021/03,chiyoda
53394519,13,13101,2021,3,2,0,33901,2021/03,chiyoda
53394519,13,13101,2021,3,2,1,7647,2021/03,chiyoda
53394519,13,13101,2021,3,2,2,19654,2021/03,chiyoda
53393671,13,13102,2021,3,0,0,106,2021/03,chuou
53393671,13,13102,2021,3,0,1,77,2021/03,chuou
53393671,13,13102,2021,3,0,2,90,2021/03,chuou
53393671,13,13102,2021,3,1,0,264,2021/03,chuou
53393671,13,13102,2021,3,1,1,75,2021/03,chuou
53393671,13,13102,2021,3,1,2,167,2021/03,chuou
53393671,13,13102,2021,3,2,0,224,2021/03,chuou
53393671,13,13102,2021,3,2,1,76,2021/03,chuou
53393671,13,13102,2021,3,2,2,147,2021/03,chuou
53393558,13,13103,2021,3,0,0,26472,2021/03,minato
53393558,13,13103,2021,3,0,1,22773,2021/03,minato
53393558,13,13103,2021,3,0,2,23930,2021/03,minato
53393558,13,13103,2021,3,1,0,38248,2021/03,minato
53393558,13,13103,2021,3,1,1,22773,2021/03,minato
53393558,13,13103,2021,3,1,2,29828,2021/03,minato
53393558,13,13103,2021,3,2,0,35209,2021/03,minato
53393558,13,13103,2021,3,2,1,22773,2021/03,minato
53393558,13,13103,2021,3,2,2,28305,2021/03,minato
53394517,13,13104,2021,3,0,0,11221,2021/03,shinjuku
53394517,13,13104,2021,3,0,1,6688,2021/03,shinjuku
53394517,13,13104,2021,3,0,2,8480,2021/03,shinjuku
53394517,13,13104,2021,3,1,0,20312,2021/03,shinjuku
53394517,13,13104,2021,3,1,1,8752,2021/03,shinjuku
53394517,13,13104,2021,3,1,2,13959,2021/03,shinjuku
53394517,13,13104,2021,3,2,0,17966,2021/03,shinjuku
53394517,13,13104,2021,3,2,1,8220,2021/03,shinjuku
53394517,13,13104,2021,3,2,2,12545,2021/03,shinjuku
53394558,13,13105,2021,3,0,0,19990,2021/03,bunkyo
53394558,13,13105,2021,3,0,1,18256,2021/03,bunkyo
53394558,13,13105,2021,3,0,2,19092,2021/03,bunkyo
53394558,13,13105,2021,3,1,0,25426,2021/03,bunkyo
53394558,13,13105,2021,3,1,1,18949,2021/03,bunkyo
53394558,13,13105,2021,3,1,2,22109,2021/03,bunkyo
53394558,13,13105,2021,3,2,0,24023,2021/03,bunkyo
53394558,13,13105,2021,3,2,1,18770,2021/03,bunkyo
53394558,13,13105,2021,3,2,2,21331,2021/03,bunkyo
53394642,13,13106,2021,3,0,0,32787,2021/03,taito
53394642,13,13106,2021,3,0,1,32117,2021/03,taito
53394642,13,13106,2021,3,0,2,32282,2021/03,taito
53394642,13,13106,2021,3,1,0,68887,2021/03,taito
53394642,13,13106,2021,3,1,1,35371,2021/03,taito
53394642,13,13106,2021,3,1,2,50068,2021/03,taito
53394642,13,13106,2021,3,2,0,59571,2021/03,taito
53394642,13,13106,2021,3,2,1,34531,2021/03,taito
53394642,13,13106,2021,3,2,2,45478,2021/03,taito
53394519,13,13101,2021,4,0,0,8445,2021/04,chiyoda
53394519,13,13101,2021,4,0,1,4019,2021/04,chiyoda
53394519,13,13101,2021,4,0,2,5860,2021/04,chiyoda
53394519,13,13101,2021,4,1,0,42302,2021/04,chiyoda
53394519,13,13101,2021,4,1,1,8723,2021/04,chiyoda
53394519,13,13101,2021,4,1,2,24567,2021/04,chiyoda
53394519,13,13101,2021,4,2,0,32145,2021/04,chiyoda
53394519,13,13101,2021,4,2,1,7312,2021/04,chiyoda
53394519,13,13101,2021,4,2,2,18955,2021/04,chiyoda
53393671,13,13102,2021,4,0,0,113,2021/04,chuou
53393671,13,13102,2021,4,0,1,86,2021/04,chuou
53393671,13,13102,2021,4,0,2,97,2021/04,chuou
53393671,13,13102,2021,4,1,0,214,2021/04,chuou
53393671,13,13102,2021,4,1,1,157,2021/04,chuou
53393671,13,13102,2021,4,1,2,185,2021/04,chuou
53393671,13,13102,2021,4,2,0,184,2021/04,chuou
53393671,13,13102,2021,4,2,1,136,2021/04,chuou
53393671,13,13102,2021,4,2,2,159,2021/04,chuou
53393558,13,13103,2021,4,0,0,24591,2021/04,minato
53393558,13,13103,2021,4,0,1,21341,2021/04,minato
53393558,13,13103,2021,4,0,2,22615,2021/04,minato
53393558,13,13103,2021,4,1,0,38810,2021/04,minato
53393558,13,13103,2021,4,1,1,22825,2021/04,minato
53393558,13,13103,2021,4,1,2,30013,2021/04,minato
53393558,13,13103,2021,4,2,0,34544,2021/04,minato
53393558,13,13103,2021,4,2,1,22380,2021/04,minato
53393558,13,13103,2021,4,2,2,27794,2021/04,minato
53394517,13,13104,2021,4,0,0,11270,2021/04,shinjuku
53394517,13,13104,2021,4,0,1,7049,2021/04,shinjuku
53394517,13,13104,2021,4,0,2,8746,2021/04,shinjuku
53394517,13,13104,2021,4,1,0,20545,2021/04,shinjuku
53394517,13,13104,2021,4,1,1,8755,2021/04,shinjuku
53394517,13,13104,2021,4,1,2,14377,2021/04,shinjuku
53394517,13,13104,2021,4,2,0,17762,2021/04,shinjuku
53394517,13,13104,2021,4,2,1,8243,2021/04,shinjuku
53394517,13,13104,2021,4,2,2,12687,2021/04,shinjuku
53394558,13,13105,2021,4,0,0,19070,2021/04,bunkyo
53394558,13,13105,2021,4,0,1,18396,2021/04,bunkyo
53394558,13,13105,2021,4,0,2,18762,2021/04,bunkyo
53394558,13,13105,2021,4,1,0,25398,2021/04,bunkyo
53394558,13,13105,2021,4,1,1,19379,2021/04,bunkyo
53394558,13,13105,2021,4,1,2,22111,2021/04,bunkyo
53394558,13,13105,2021,4,2,0,23499,2021/04,bunkyo
53394558,13,13105,2021,4,2,1,19084,2021/04,bunkyo
53394558,13,13105,2021,4,2,2,21107,2021/04,bunkyo
53394642,13,13106,2021,4,0,0,32137,2021/04,taito
53394642,13,13106,2021,4,0,1,31000,2021/04,taito
53394642,13,13106,2021,4,0,2,31344,2021/04,taito
53394642,13,13106,2021,4,1,0,70899,2021/04,taito
53394642,13,13106,2021,4,1,1,35163,2021/04,taito
53394642,13,13106,2021,4,1,2,50696,2021/04,taito
53394642,13,13106,2021,4,2,0,59271,2021/04,taito
53394642,13,13106,2021,4,2,1,33914,2021/04,taito
53394642,13,13106,2021,4,2,2,44891,2021/04,taito
